,date,project,relative_interest
6086,2010-05-01,PyTables,13.0
6087,2010-05-01,pycrypto,26.0
6088,2010-05-01,paramiko,30.0
6089,2010-05-01,rails,110.0
6090,2010-05-01,camping,51.0
6091,2010-05-01,django,42.0
6092,2010-05-01,botan,5.0
6093,2010-05-01,pytest,0.0
6094,2010-05-01,struts,38.0
6095,2010-05-01,testng,46.0
6096,2010-05-01,Resteasy,58.0
6097,2010-05-01,cppcms,48.0
6098,2010-05-01,mahout,24.0
6099,2010-05-01,cxf,86.0
6100,2010-05-01,googletest,115.0
6101,2010-05-01,minitest,66.0
6102,2010-05-01,qunit,18.0
6103,2010-05-01,spring-framework,84.0
6104,2010-05-01,test-unit,49.0
6105,2010-05-01,express,57.0
6106,2010-05-01,pandas,0.0
6107,2010-05-01,rspec,33.0
6108,2010-05-01,statsample,0.0
6109,2010-05-01,wt,85.0
6110,2010-05-01,Catch2,13.0
6111,2010-05-01,backbone,14.0
6112,2010-05-01,brakeman,0.0
6113,2010-05-01,d3,30.0
6114,2010-05-01,flask,4.0
6115,2010-05-01,grape,31.0
6116,2010-05-01,libtomcrypt,6.0
6117,2010-05-01,moa,17.0
6118,2010-05-01,sciruby,0.0
6119,2010-05-01,sorcery,11.0
6120,2010-05-01,spark,21.0
6121,2010-05-01,zaproxy,0.0
6122,2010-05-01,brain.js,0.0
6123,2010-05-01,jstat,19.0
6124,2010-05-01,nmatrix,2.0
6125,2010-05-01,node js,11.0
6126,2010-05-01,orange3,0.0
6127,2010-05-01,playframework,31.0
6128,2010-05-01,pytorch,0.0
6129,2010-05-01,roda,70.0
6130,2010-05-01,tensorflow ruby,0.0
6131,2010-05-01,web2py,68.0
6132,2010-05-01,eve,54.0
6133,2010-05-01,bouncy castle,54.0
6134,2010-05-01,cpprestsdk,95.0
6135,2010-05-01,helmet,64.0
6136,2010-05-01,koa,25.0
6137,2010-05-01,react,1.0
6138,2010-05-01,restbed,51.0
6139,2010-05-01,Chart.js,7.0
6140,2010-05-01,cypress,25.0
6141,2010-05-01,dask,8.0
6142,2010-05-01,h2o-3,56.0
6143,2010-05-01,hanami,13.0
6144,2010-05-01,jest,76.0
6145,2010-05-01,synaptic,44.0
6146,2010-05-01,jsrsasign,0.0
6147,2010-05-01,junit5,3.0
6148,2010-05-01,nsp,14.0
6149,2010-05-01,pistache,37.0
6150,2010-05-01,tensorflow,0.0
6151,2010-05-01,vue,32.0
6152,2010-05-01,weka 3.8,0.0
6153,2010-05-01,cppunit,19.0
6154,2010-05-01,tfjs,0.0
6155,2010-05-01,fastapi,1.0
6156,2010-05-01,deeplearning4j,0.0
6157,2010-05-01,faces,111.0
6158,2010-05-01,owasp java,3.0
6159,2010-05-01,armadillo code,36.0
6160,2010-06-01,mlpack,17.0
6161,2010-06-01,robotframework,18.0
6162,2010-06-01,openssl,48.0
6163,2010-06-01,ITK,70.0
6164,2010-06-01,junit4,141.0
6165,2010-06-01,struts1,133.0
6166,2010-06-01,PyTables,19.0
6167,2010-06-01,pycrypto,41.0
6168,2010-06-01,paramiko,33.0
6169,2010-06-01,rails,109.0
6170,2010-06-01,camping,58.0
6171,2010-06-01,django,46.0
6172,2010-06-01,botan,10.0
6173,2010-06-01,pytest,0.0
6174,2010-06-01,struts,38.0
6175,2010-06-01,testng,51.0
6176,2010-06-01,Resteasy,65.0
6177,2010-06-01,cppcms,49.0
6178,2010-06-01,mahout,24.0
6179,2010-06-01,cxf,89.0
6180,2010-06-01,googletest,123.0
6181,2010-06-01,minitest,63.0
6182,2010-06-01,qunit,27.0
6183,2010-06-01,spring-framework,100.0
6184,2010-06-01,test-unit,52.0
6185,2010-06-01,express,53.0
6186,2010-06-01,pandas,1.0
6187,2010-06-01,rspec,42.0
6188,2010-06-01,statsample,0.0
6189,2010-06-01,wt,74.0
6190,2010-06-01,Catch2,0.0
6191,2010-06-01,backbone,13.0
6192,2010-06-01,brakeman,0.0
6193,2010-06-01,d3,33.0
6194,2010-06-01,flask,6.0
6195,2010-06-01,grape,40.0
6196,2010-06-01,libtomcrypt,5.0
6197,2010-06-01,moa,24.0
6198,2010-06-01,sciruby,0.0
6199,2010-06-01,sorcery,40.0
6200,2010-06-01,spark,21.0
6201,2010-06-01,zaproxy,30.0
6202,2010-06-01,brain.js,2.0
6203,2010-06-01,jstat,28.0
6204,2010-06-01,nmatrix,4.0
6205,2010-06-01,node js,12.0
6206,2010-06-01,orange3,5.0
6207,2010-06-01,playframework,37.0
6208,2010-06-01,pytorch,0.0
6209,2010-06-01,roda,73.0
6210,2010-06-01,tensorflow ruby,13.0
6211,2010-06-01,web2py,86.0
6212,2010-06-01,eve,66.0
6213,2010-06-01,bouncy castle,52.0
6214,2010-06-01,cpprestsdk,97.0
6215,2010-06-01,helmet,69.0
6216,2010-06-01,koa,29.0
6217,2010-06-01,react,1.0
6218,2010-06-01,restbed,45.0
6219,2010-06-01,Chart.js,0.0
6220,2010-06-01,cypress,29.0
6221,2010-06-01,dask,6.0
6222,2010-06-01,h2o-3,65.0
6223,2010-06-01,hanami,0.0
6224,2010-06-01,jest,66.0
6225,2010-06-01,synaptic,39.0
6226,2010-06-01,jsrsasign,11.0
6227,2010-06-01,junit5,15.0
6228,2010-06-01,nsp,14.0
6229,2010-06-01,pistache,28.0
6230,2010-06-01,tensorflow,0.0
6231,2010-06-01,vue,37.0
6232,2010-06-01,weka 3.8,0.0
6233,2010-06-01,cppunit,18.0
6234,2010-06-01,tfjs,0.0
6235,2010-06-01,fastapi,0.0
6236,2010-06-01,deeplearning4j,0.0
6237,2010-06-01,faces,105.0
6238,2010-06-01,owasp java,0.0
6239,2010-06-01,armadillo code,54.0
6240,2010-07-01,mlpack,15.0
6241,2010-07-01,robotframework,10.0
6242,2010-07-01,openssl,40.0
6243,2010-07-01,ITK,42.0
6244,2010-07-01,junit4,116.0
6245,2010-07-01,struts1,124.0
6246,2010-07-01,PyTables,14.0
6247,2010-07-01,pycrypto,47.0
6248,2010-07-01,paramiko,29.0
6249,2010-07-01,rails,98.0
6250,2010-07-01,camping,75.0
6251,2010-07-01,django,40.0
6252,2010-07-01,botan,0.0
6253,2010-07-01,pytest,0.0
6254,2010-07-01,struts,34.0
6255,2010-07-01,testng,43.0
6256,2010-07-01,Resteasy,66.0
6257,2010-07-01,cppcms,44.0
6258,2010-07-01,mahout,28.0
6259,2010-07-01,cxf,93.0
6260,2010-07-01,googletest,107.0
6261,2010-07-01,minitest,64.0
6262,2010-07-01,qunit,36.0
6263,2010-07-01,spring-framework,77.0
6264,2010-07-01,test-unit,51.0
6265,2010-07-01,express,55.0
6266,2010-07-01,pandas,0.0
6267,2010-07-01,rspec,37.0
6268,2010-07-01,statsample,13.0
6269,2010-07-01,wt,65.0
6270,2010-07-01,Catch2,0.0
6271,2010-07-01,backbone,12.0
6272,2010-07-01,brakeman,16.0
6273,2010-07-01,d3,29.0
6274,2010-07-01,flask,8.0
6275,2010-07-01,grape,38.0
6276,2010-07-01,libtomcrypt,0.0
6277,2010-07-01,moa,25.0
6278,2010-07-01,sciruby,0.0
6279,2010-07-01,sorcery,18.0
6280,2010-07-01,spark,20.0
6281,2010-07-01,zaproxy,0.0
6282,2010-07-01,brain.js,0.0
6283,2010-07-01,jstat,18.0
6284,2010-07-01,nmatrix,0.0
6285,2010-07-01,node js,13.0
6286,2010-07-01,orange3,0.0
6287,2010-07-01,playframework,32.0
6288,2010-07-01,pytorch,0.0
6289,2010-07-01,roda,74.0
6290,2010-07-01,tensorflow ruby,7.0
6291,2010-07-01,web2py,76.0
6292,2010-07-01,eve,60.0
6293,2010-07-01,bouncy castle,30.0
6294,2010-07-01,cpprestsdk,84.0
6295,2010-07-01,helmet,58.0
6296,2010-07-01,koa,27.0
6297,2010-07-01,react,1.0
6298,2010-07-01,restbed,43.0
6299,2010-07-01,Chart.js,0.0
6300,2010-07-01,cypress,25.0
6301,2010-07-01,dask,7.0
6302,2010-07-01,h2o-3,78.0
6303,2010-07-01,hanami,4.0
6304,2010-07-01,jest,52.0
6305,2010-07-01,synaptic,37.0
6306,2010-07-01,jsrsasign,0.0
6307,2010-07-01,junit5,3.0
6308,2010-07-01,nsp,12.0
6309,2010-07-01,pistache,20.0
6310,2010-07-01,tensorflow,0.0
6311,2010-07-01,vue,36.0
6312,2010-07-01,weka 3.8,0.0
6313,2010-07-01,cppunit,18.0
6314,2010-07-01,tfjs,6.0
6315,2010-07-01,fastapi,0.0
6316,2010-07-01,deeplearning4j,0.0
6317,2010-07-01,faces,93.0
6318,2010-07-01,owasp java,4.0
6319,2010-07-01,armadillo code,38.0
6320,2010-08-01,mlpack,6.0
6321,2010-08-01,robotframework,25.0
6322,2010-08-01,openssl,46.0
6323,2010-08-01,ITK,47.0
6324,2010-08-01,junit4,121.0
6325,2010-08-01,struts1,137.0
6326,2010-08-01,PyTables,22.0
6327,2010-08-01,pycrypto,22.0
6328,2010-08-01,paramiko,32.0
6329,2010-08-01,rails,107.0
6330,2010-08-01,camping,57.0
6331,2010-08-01,django,42.0
6332,2010-08-01,botan,10.0
6333,2010-08-01,pytest,0.0
6334,2010-08-01,struts,34.0
6335,2010-08-01,testng,51.0
6336,2010-08-01,Resteasy,49.0
6337,2010-08-01,cppcms,43.0
6338,2010-08-01,mahout,20.0
6339,2010-08-01,cxf,86.0
6340,2010-08-01,googletest,112.0
6341,2010-08-01,minitest,63.0
6342,2010-08-01,qunit,37.0
6343,2010-08-01,spring-framework,73.0
6344,2010-08-01,test-unit,43.0
6345,2010-08-01,express,54.0
6346,2010-08-01,pandas,1.0
6347,2010-08-01,rspec,49.0
6348,2010-08-01,statsample,0.0
6349,2010-08-01,wt,69.0
6350,2010-08-01,Catch2,0.0
6351,2010-08-01,backbone,12.0
6352,2010-08-01,brakeman,0.0
6353,2010-08-01,d3,28.0
6354,2010-08-01,flask,7.0
6355,2010-08-01,grape,42.0
6356,2010-08-01,libtomcrypt,9.0
6357,2010-08-01,moa,22.0
6358,2010-08-01,sciruby,0.0
6359,2010-08-01,sorcery,29.0
6360,2010-08-01,spark,20.0
6361,2010-08-01,zaproxy,0.0
6362,2010-08-01,brain.js,0.0
6363,2010-08-01,jstat,18.0
6364,2010-08-01,nmatrix,2.0
6365,2010-08-01,node js,16.0
6366,2010-08-01,orange3,4.0
6367,2010-08-01,playframework,22.0
6368,2010-08-01,pytorch,0.0
6369,2010-08-01,roda,71.0
6370,2010-08-01,tensorflow ruby,9.0
6371,2010-08-01,web2py,72.0
6372,2010-08-01,eve,61.0
6373,2010-08-01,bouncy castle,31.0
6374,2010-08-01,cpprestsdk,82.0
6375,2010-08-01,helmet,64.0
6376,2010-08-01,koa,24.0
6377,2010-08-01,react,1.0
6378,2010-08-01,restbed,39.0
6379,2010-08-01,Chart.js,3.0
6380,2010-08-01,cypress,24.0
6381,2010-08-01,dask,14.0
6382,2010-08-01,h2o-3,56.0
6383,2010-08-01,hanami,5.0
6384,2010-08-01,jest,48.0
6385,2010-08-01,synaptic,38.0
6386,2010-08-01,jsrsasign,0.0
6387,2010-08-01,junit5,2.0
6388,2010-08-01,nsp,14.0
6389,2010-08-01,pistache,12.0
6390,2010-08-01,tensorflow,0.0
6391,2010-08-01,vue,31.0
6392,2010-08-01,weka 3.8,0.0
6393,2010-08-01,cppunit,15.0
6394,2010-08-01,tfjs,0.0
6395,2010-08-01,fastapi,1.0
6396,2010-08-01,deeplearning4j,0.0
6397,2010-08-01,faces,92.0
6398,2010-08-01,owasp java,4.0
6399,2010-08-01,armadillo code,49.0
6400,2010-09-01,mlpack,14.0
6401,2010-09-01,robotframework,13.0
6402,2010-09-01,openssl,37.0
6403,2010-09-01,ITK,44.0
6404,2010-09-01,junit4,130.0
6405,2010-09-01,struts1,138.0
6406,2010-09-01,PyTables,22.0
6407,2010-09-01,pycrypto,31.0
6408,2010-09-01,paramiko,24.0
6409,2010-09-01,rails,106.0
6410,2010-09-01,camping,33.0
6411,2010-09-01,django,41.0
6412,2010-09-01,botan,10.0
6413,2010-09-01,pytest,0.0
6414,2010-09-01,struts,32.0
6415,2010-09-01,testng,50.0
6416,2010-09-01,Resteasy,70.0
6417,2010-09-01,cppcms,46.0
6418,2010-09-01,mahout,33.0
6419,2010-09-01,cxf,92.0
6420,2010-09-01,googletest,133.0
6421,2010-09-01,minitest,51.0
6422,2010-09-01,qunit,38.0
6423,2010-09-01,spring-framework,69.0
6424,2010-09-01,test-unit,48.0
6425,2010-09-01,express,53.0
6426,2010-09-01,pandas,1.0
6427,2010-09-01,rspec,43.0
6428,2010-09-01,statsample,8.0
6429,2010-09-01,wt,63.0
6430,2010-09-01,Catch2,0.0
6431,2010-09-01,backbone,14.0
6432,2010-09-01,brakeman,0.0
6433,2010-09-01,d3,28.0
6434,2010-09-01,flask,8.0
6435,2010-09-01,grape,44.0
6436,2010-09-01,libtomcrypt,3.0
6437,2010-09-01,moa,26.0
6438,2010-09-01,sciruby,0.0
6439,2010-09-01,sorcery,36.0
6440,2010-09-01,spark,19.0
6441,2010-09-01,zaproxy,10.0
6442,2010-09-01,brain.js,2.0
6443,2010-09-01,jstat,16.0
6444,2010-09-01,nmatrix,0.0
6445,2010-09-01,node js,19.0
6446,2010-09-01,orange3,0.0
6447,2010-09-01,playframework,31.0
6448,2010-09-01,pytorch,0.0
6449,2010-09-01,roda,69.0
6450,2010-09-01,tensorflow ruby,0.0
6451,2010-09-01,web2py,84.0
6452,2010-09-01,eve,56.0
6453,2010-09-01,bouncy castle,42.0
6454,2010-09-01,cpprestsdk,92.0
6455,2010-09-01,helmet,74.0
6456,2010-09-01,koa,22.0
6457,2010-09-01,react,1.0
6458,2010-09-01,restbed,44.0
6459,2010-09-01,Chart.js,4.0
6460,2010-09-01,cypress,26.0
6461,2010-09-01,dask,9.0
6462,2010-09-01,h2o-3,60.0
6463,2010-09-01,hanami,6.0
6464,2010-09-01,jest,72.0
6465,2010-09-01,synaptic,37.0
6466,2010-09-01,jsrsasign,0.0
6467,2010-09-01,junit5,2.0
6468,2010-09-01,nsp,16.0
6469,2010-09-01,pistache,0.0
6470,2010-09-01,tensorflow,0.0
6471,2010-09-01,vue,29.0
6472,2010-09-01,weka 3.8,0.0
6473,2010-09-01,cppunit,12.0
6474,2010-09-01,tfjs,0.0
6475,2010-09-01,fastapi,0.0
6476,2010-09-01,deeplearning4j,4.0
6477,2010-09-01,faces,94.0
6478,2010-09-01,owasp java,4.0
6479,2010-09-01,armadillo code,42.0
6480,2010-10-01,mlpack,27.0
6481,2010-10-01,robotframework,9.0
6482,2010-10-01,openssl,42.0
6483,2010-10-01,ITK,50.0
6484,2010-10-01,junit4,132.0
6485,2010-10-01,struts1,105.0
6486,2010-10-01,PyTables,0.0
6487,2010-10-01,pycrypto,44.0
6488,2010-10-01,paramiko,28.0
6489,2010-10-01,rails,94.0
6490,2010-10-01,camping,26.0
6491,2010-10-01,django,41.0
6492,2010-10-01,botan,6.0
6493,2010-10-01,pytest,0.0
6494,2010-10-01,struts,30.0
6495,2010-10-01,testng,46.0
6496,2010-10-01,Resteasy,59.0
6497,2010-10-01,cppcms,48.0
6498,2010-10-01,mahout,36.0
6499,2010-10-01,cxf,86.0
6500,2010-10-01,googletest,131.0
6501,2010-10-01,minitest,57.0
6502,2010-10-01,qunit,42.0
6503,2010-10-01,spring-framework,65.0
6504,2010-10-01,test-unit,53.0
6505,2010-10-01,express,53.0
6506,2010-10-01,pandas,1.0
6507,2010-10-01,rspec,47.0
6508,2010-10-01,statsample,0.0
6509,2010-10-01,wt,68.0
6510,2010-10-01,Catch2,0.0
6511,2010-10-01,backbone,14.0
6512,2010-10-01,brakeman,0.0
6513,2010-10-01,d3,27.0
6514,2010-10-01,flask,6.0
6515,2010-10-01,grape,43.0
6516,2010-10-01,libtomcrypt,4.0
6517,2010-10-01,moa,25.0
6518,2010-10-01,sciruby,0.0
6519,2010-10-01,sorcery,27.0
6520,2010-10-01,spark,19.0
6521,2010-10-01,zaproxy,0.0
6522,2010-10-01,brain.js,0.0
6523,2010-10-01,jstat,31.0
6524,2010-10-01,nmatrix,0.0
6525,2010-10-01,node js,19.0
6526,2010-10-01,orange3,0.0
6527,2010-10-01,playframework,44.0
6528,2010-10-01,pytorch,0.0
6529,2010-10-01,roda,70.0
6530,2010-10-01,tensorflow ruby,20.0
6531,2010-10-01,web2py,65.0
6532,2010-10-01,eve,53.0
6533,2010-10-01,bouncy castle,38.0
6534,2010-10-01,cpprestsdk,94.0
6535,2010-10-01,helmet,68.0
6536,2010-10-01,koa,20.0
6537,2010-10-01,react,1.0
6538,2010-10-01,restbed,47.0
6539,2010-10-01,Chart.js,0.0
6540,2010-10-01,cypress,23.0
6541,2010-10-01,dask,10.0
6542,2010-10-01,h2o-3,62.0
6543,2010-10-01,hanami,11.0
6544,2010-10-01,jest,76.0
6545,2010-10-01,synaptic,38.0
6546,2010-10-01,jsrsasign,0.0
6547,2010-10-01,junit5,2.0
6548,2010-10-01,nsp,14.0
6549,2010-10-01,pistache,20.0
6550,2010-10-01,tensorflow,0.0
6551,2010-10-01,vue,30.0
6552,2010-10-01,weka 3.8,0.0
6553,2010-10-01,cppunit,15.0
6554,2010-10-01,tfjs,0.0
6555,2010-10-01,fastapi,3.0
6556,2010-10-01,deeplearning4j,0.0
6557,2010-10-01,faces,96.0
6558,2010-10-01,owasp java,5.0
6559,2010-10-01,armadillo code,32.0
6560,2010-11-01,mlpack,0.0
6561,2010-11-01,robotframework,31.0
6562,2010-11-01,openssl,41.0
6563,2010-11-01,ITK,58.0
6564,2010-11-01,junit4,119.0
6565,2010-11-01,struts1,112.0
6566,2010-11-01,PyTables,5.0
6567,2010-11-01,pycrypto,52.0
6568,2010-11-01,paramiko,31.0
6569,2010-11-01,rails,91.0
6570,2010-11-01,camping,25.0
6571,2010-11-01,django,39.0
6572,2010-11-01,botan,6.0
6573,2010-11-01,pytest,0.0
6574,2010-11-01,struts,28.0
6575,2010-11-01,testng,46.0
6576,2010-11-01,Resteasy,55.0
6577,2010-11-01,cppcms,50.0
6578,2010-11-01,mahout,35.0
6579,2010-11-01,cxf,79.0
6580,2010-11-01,googletest,127.0
6581,2010-11-01,minitest,62.0
6582,2010-11-01,qunit,30.0
6583,2010-11-01,spring-framework,69.0
6584,2010-11-01,test-unit,49.0
6585,2010-11-01,express,53.0
6586,2010-11-01,pandas,1.0
6587,2010-11-01,rspec,43.0
6588,2010-11-01,statsample,8.0
6589,2010-11-01,wt,67.0
6590,2010-11-01,Catch2,0.0
6591,2010-11-01,backbone,14.0
6592,2010-11-01,brakeman,0.0
6593,2010-11-01,d3,25.0
6594,2010-11-01,flask,7.0
6595,2010-11-01,grape,46.0
6596,2010-11-01,libtomcrypt,12.0
6597,2010-11-01,moa,25.0
6598,2010-11-01,sciruby,0.0
6599,2010-11-01,sorcery,29.0
6600,2010-11-01,spark,19.0
6601,2010-11-01,zaproxy,0.0
6602,2010-11-01,brain.js,3.0
6603,2010-11-01,jstat,20.0
6604,2010-11-01,nmatrix,2.0
6605,2010-11-01,node js,23.0
6606,2010-11-01,orange3,0.0
6607,2010-11-01,playframework,47.0
6608,2010-11-01,pytorch,0.0
6609,2010-11-01,roda,68.0
6610,2010-11-01,tensorflow ruby,11.0
6611,2010-11-01,web2py,80.0
6612,2010-11-01,eve,52.0
6613,2010-11-01,bouncy castle,37.0
6614,2010-11-01,cpprestsdk,89.0
6615,2010-11-01,helmet,77.0
6616,2010-11-01,koa,19.0
6617,2010-11-01,react,1.0
6618,2010-11-01,restbed,46.0
6619,2010-11-01,Chart.js,6.0
6620,2010-11-01,cypress,21.0
6621,2010-11-01,dask,11.0
6622,2010-11-01,h2o-3,52.0
6623,2010-11-01,hanami,0.0
6624,2010-11-01,jest,79.0
6625,2010-11-01,synaptic,35.0
6626,2010-11-01,jsrsasign,0.0
6627,2010-11-01,junit5,5.0
6628,2010-11-01,nsp,12.0
6629,2010-11-01,pistache,20.0
6630,2010-11-01,tensorflow,0.0
6631,2010-11-01,vue,29.0
6632,2010-11-01,weka 3.8,0.0
6633,2010-11-01,cppunit,16.0
6634,2010-11-01,tfjs,0.0
6635,2010-11-01,fastapi,1.0
6636,2010-11-01,deeplearning4j,5.0
6637,2010-11-01,faces,94.0
6638,2010-11-01,owasp java,2.0
6639,2010-11-01,armadillo code,39.0
6640,2010-12-01,mlpack,12.0
6641,2010-12-01,robotframework,10.0
6642,2010-12-01,openssl,44.0
6643,2010-12-01,ITK,44.0
6644,2010-12-01,junit4,92.0
6645,2010-12-01,struts1,102.0
6646,2010-12-01,PyTables,9.0
6647,2010-12-01,pycrypto,45.0
6648,2010-12-01,paramiko,27.0
6649,2010-12-01,rails,96.0
6650,2010-12-01,camping,24.0
6651,2010-12-01,django,39.0
6652,2010-12-01,botan,4.0
6653,2010-12-01,pytest,0.0
6654,2010-12-01,struts,28.0
6655,2010-12-01,testng,38.0
6656,2010-12-01,Resteasy,50.0
6657,2010-12-01,cppcms,48.0
6658,2010-12-01,mahout,38.0
6659,2010-12-01,cxf,78.0
6660,2010-12-01,googletest,129.0
6661,2010-12-01,minitest,73.0
6662,2010-12-01,qunit,32.0
6663,2010-12-01,spring-framework,74.0
6664,2010-12-01,test-unit,46.0
6665,2010-12-01,express,54.0
6666,2010-12-01,pandas,1.0
6667,2010-12-01,rspec,50.0
6668,2010-12-01,statsample,0.0
6669,2010-12-01,wt,69.0
6670,2010-12-01,Catch2,0.0
6671,2010-12-01,backbone,12.0
6672,2010-12-01,brakeman,11.0
6673,2010-12-01,d3,28.0
6674,2010-12-01,flask,9.0
6675,2010-12-01,grape,48.0
6676,2010-12-01,libtomcrypt,7.0
6677,2010-12-01,moa,27.0
6678,2010-12-01,sciruby,3.0
6679,2010-12-01,sorcery,37.0
6680,2010-12-01,spark,18.0
6681,2010-12-01,zaproxy,3.0
6682,2010-12-01,brain.js,6.0
6683,2010-12-01,jstat,17.0
6684,2010-12-01,nmatrix,3.0
6685,2010-12-01,node js,25.0
6686,2010-12-01,orange3,0.0
6687,2010-12-01,playframework,48.0
6688,2010-12-01,pytorch,0.0
6689,2010-12-01,roda,75.0
6690,2010-12-01,tensorflow ruby,14.0
6691,2010-12-01,web2py,72.0
6692,2010-12-01,eve,85.0
6693,2010-12-01,bouncy castle,40.0
6694,2010-12-01,cpprestsdk,92.0
6695,2010-12-01,helmet,96.0
6696,2010-12-01,koa,20.0
6697,2010-12-01,react,1.0
6698,2010-12-01,restbed,45.0
6699,2010-12-01,Chart.js,0.0
6700,2010-12-01,cypress,22.0
6701,2010-12-01,dask,15.0
6702,2010-12-01,h2o-3,59.0
6703,2010-12-01,hanami,0.0
6704,2010-12-01,jest,78.0
6705,2010-12-01,synaptic,35.0
6706,2010-12-01,jsrsasign,0.0
6707,2010-12-01,junit5,2.0
6708,2010-12-01,nsp,17.0
6709,2010-12-01,pistache,16.0
6710,2010-12-01,tensorflow,0.0
6711,2010-12-01,vue,31.0
6712,2010-12-01,weka 3.8,0.0
6713,2010-12-01,cppunit,12.0
6714,2010-12-01,tfjs,0.0
6715,2010-12-01,fastapi,0.0
6716,2010-12-01,deeplearning4j,0.0
6717,2010-12-01,faces,94.0
6718,2010-12-01,owasp java,3.0
6719,2010-12-01,armadillo code,42.0
6720,2011-01-01,mlpack,0.0
6721,2011-01-01,robotframework,19.0
6722,2011-01-01,openssl,37.0
6723,2011-01-01,ITK,64.0
6724,2011-01-01,junit4,107.0
6725,2011-01-01,struts1,88.0
6726,2011-01-01,PyTables,5.0
6727,2011-01-01,pycrypto,39.0
6728,2011-01-01,paramiko,28.0
6729,2011-01-01,rails,110.0
6730,2011-01-01,camping,31.0
6731,2011-01-01,django,38.0
6732,2011-01-01,botan,4.0
6733,2011-01-01,pytest,1.0
6734,2011-01-01,struts,26.0
6735,2011-01-01,testng,39.0
6736,2011-01-01,Resteasy,66.0
6737,2011-01-01,cppcms,47.0
6738,2011-01-01,mahout,37.0
6739,2011-01-01,cxf,81.0
6740,2011-01-01,googletest,138.0
6741,2011-01-01,minitest,68.0
6742,2011-01-01,qunit,41.0
6743,2011-01-01,spring-framework,76.0
6744,2011-01-01,test-unit,48.0
6745,2011-01-01,express,54.0
6746,2011-01-01,pandas,1.0
6747,2011-01-01,rspec,48.0
6748,2011-01-01,statsample,0.0
6749,2011-01-01,wt,65.0
6750,2011-01-01,Catch2,0.0
6751,2011-01-01,backbone,12.0
6752,2011-01-01,brakeman,0.0
6753,2011-01-01,d3,29.0
6754,2011-01-01,flask,7.0
6755,2011-01-01,grape,49.0
6756,2011-01-01,libtomcrypt,9.0
6757,2011-01-01,moa,28.0
6758,2011-01-01,sciruby,2.0
6759,2011-01-01,sorcery,37.0
6760,2011-01-01,spark,20.0
6761,2011-01-01,zaproxy,5.0
6762,2011-01-01,brain.js,2.0
6763,2011-01-01,jstat,21.0
6764,2011-01-01,nmatrix,3.0
6765,2011-01-01,node js,24.0
6766,2011-01-01,orange3,0.0
6767,2011-01-01,playframework,37.0
6768,2011-01-01,pytorch,0.0
6769,2011-01-01,roda,70.0
6770,2011-01-01,tensorflow ruby,0.0
6771,2011-01-01,web2py,68.0
6772,2011-01-01,eve,62.0
6773,2011-01-01,bouncy castle,52.0
6774,2011-01-01,cpprestsdk,92.0
6775,2011-01-01,helmet,82.0
6776,2011-01-01,koa,18.0
6777,2011-01-01,react,1.0
6778,2011-01-01,restbed,59.0
6779,2011-01-01,Chart.js,2.0
6780,2011-01-01,cypress,22.0
6781,2011-01-01,dask,24.0
6782,2011-01-01,h2o-3,61.0
6783,2011-01-01,hanami,10.0
6784,2011-01-01,jest,83.0
6785,2011-01-01,synaptic,34.0
6786,2011-01-01,jsrsasign,0.0
6787,2011-01-01,junit5,3.0
6788,2011-01-01,nsp,18.0
6789,2011-01-01,pistache,13.0
6790,2011-01-01,tensorflow,0.0
6791,2011-01-01,vue,31.0
6792,2011-01-01,weka 3.8,0.0
6793,2011-01-01,cppunit,13.0
6794,2011-01-01,tfjs,0.0
6795,2011-01-01,fastapi,2.0
6796,2011-01-01,deeplearning4j,0.0
6797,2011-01-01,faces,89.0
6798,2011-01-01,owasp java,2.0
6799,2011-01-01,armadillo code,44.0
6800,2011-02-01,mlpack,10.0
6801,2011-02-01,robotframework,11.0
6802,2011-02-01,openssl,39.0
6803,2011-02-01,ITK,49.0
6804,2011-02-01,junit4,95.0
6805,2011-02-01,struts1,100.0
6806,2011-02-01,PyTables,15.0
6807,2011-02-01,pycrypto,40.0
6808,2011-02-01,paramiko,28.0
6809,2011-02-01,rails,100.0
6810,2011-02-01,camping,29.0
6811,2011-02-01,django,41.0
6812,2011-02-01,botan,6.0
6813,2011-02-01,pytest,0.0
6814,2011-02-01,struts,28.0
6815,2011-02-01,testng,44.0
6816,2011-02-01,Resteasy,70.0
6817,2011-02-01,cppcms,45.0
6818,2011-02-01,mahout,45.0
6819,2011-02-01,cxf,89.0
6820,2011-02-01,googletest,135.0
6821,2011-02-01,minitest,66.0
6822,2011-02-01,qunit,34.0
6823,2011-02-01,spring-framework,82.0
6824,2011-02-01,test-unit,52.0
6825,2011-02-01,express,49.0
6826,2011-02-01,pandas,1.0
6827,2011-02-01,rspec,51.0
6828,2011-02-01,statsample,0.0
6829,2011-02-01,wt,59.0
6830,2011-02-01,Catch2,0.0
6831,2011-02-01,backbone,13.0
6832,2011-02-01,brakeman,0.0
6833,2011-02-01,d3,28.0
6834,2011-02-01,flask,8.0
6835,2011-02-01,grape,44.0
6836,2011-02-01,libtomcrypt,0.0
6837,2011-02-01,moa,24.0
6838,2011-02-01,sciruby,0.0
6839,2011-02-01,sorcery,31.0
6840,2011-02-01,spark,20.0
6841,2011-02-01,zaproxy,5.0
6842,2011-02-01,brain.js,2.0
6843,2011-02-01,jstat,24.0
